TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB,fault type
46.96,47.0,40.15,39.9,64.9,64.7,71.41,71.1,69.9,60.53,46.69,47.22,73.23,16.89,105.5,-49.12,60.64,58.24,4.649,2.246,48.12,4.431,0.7936,270.0,213.7,3.9,4.2,36.0,31.4,75.3,79.4,6.7,38.7,2.7,103.1,27.5,47.5,55,53,3.879,1.507,9.199,20,0,107.5,106.1,132.0,100.1,6.3,7.1,51.4,0.0,100,50.0,48.0,56,60.0,59.09,63.03,49.61,48.57,102.8,107.2,120.9,Normal
54.83,53.8,49.73,50.3,86.35,85.6,91.43,88.9,89.23,64.91,54.51,54.75,56.5,24.46,270.7,-238.7,45.85,43.05,2.122,-0.6785,40.69,3.962,0.8873,267.2,216.1,7.2,1.0,43.2,38.3,89.9,104.2,1.5,48.7,5.5,131.5,41.5,65.9,47,45,3.274,1.648,10.19,20,0,118.5,113.3,140.4,100.9,3.5,3.4,0.0,0.0,100,15.0,49.0,56,30.76,56.3,76.58,55.34,55.4,28.95,50.94,224.7,Normal
49.91,50.0,40.36,40.1,79.96,80.0,89.09,88.7,86.65,68.56,49.19,50.12,102.1,27.34,202.5,-127.6,85.56,79.11,8.343,1.892,77.67,3.873,0.9079,268.5,214.9,3.3,3.5,36.9,32.2,92.2,108.7,7.3,37.7,1.0,115.3,23.1,77.5,92,88,19.35,5.388,5.791,20,0,111.3,108.2,138.5,105.5,8.8,9.9,60.0,0.0,100,36.0,49.0,56,37.0,56.02,74.37,55.83,53.15,35.74,74.73,163.6,Normal
57.04,57.2,50.8,50.8,85.29,84.9,91.22,91.0,89.52,69.74,56.73,57.21,65.88,18.94,219.5,-172.5,56.1,53.3,4.328,1.533,58.11,3.394,1.036,266.4,215.8,7.9,3.3,42.9,38.0,94.3,112.7,6.5,48.7,5.8,128.7,34.5,75.2,68,65,23.72,10.24,7.914,20,0,118.5,113.3,140.4,101.2,6.1,6.4,58.99,0.0,100,25.0,49.0,56,23.0,56.3,80.68,59.88,58.51,18.65,75.89,201.7,Normal
51.88,51.9,45.72,45.6,85.41,85.1,91.39,91.2,89.31,64.26,51.07,52.05,66.83,23.2,280.2,-236.5,55.36,48.15,8.746,1.532,59.81,3.254,1.08,268.4,215.8,5.2,3.3,40.3,35.4,94.5,113.2,6.5,44.1,3.7,126.8,32.3,77.9,70,67,19.49,8.295,7.715,20,0,116.7,111.8,140.9,104.5,6.1,6.3,60.0,0.0,100,20.0,49.0,56,26.0,55.69,78.63,57.88,55.08,24.27,74.91,222.3,Normal
49.38,49.6,45.15,45.3,64.98,64.8,69.07,68.6,67.94,58.61,49.4,49.63,45.97,12.72,104.8,-71.57,37.77,37.92,2.104,2.252,37.04,3.585,0.9808,269.6,214.2,6.6,2.6,38.5,33.7,71.2,73.0,4.3,43.9,5.4,112.0,41.2,39.8,43,41,8.212,5.081,10.74,20,0,109.4,106.9,129.0,94.2,3.8,4.2,35.0,0.0,100,23.0,47.0,56,48.0,55.2,61.31,49.89,49.92,49.96,50.49,172.1,Normal
61.46,61.4,50.55,50.3,75.83,75.7,86.23,86.0,83.09,75.76,60.08,61.51,114.6,34.6,80.75,-0.7317,97.83,85.49,12.77,0.4268,76.41,4.501,0.7811,264.6,215.3,8.9,6.2,41.2,36.3,92.2,108.7,10.3,46.4,5.1,114.7,22.7,72.9,91,87,17.36,4.308,5.877,20,0,119.5,115.3,140.9,100.9,10.4,11.3,70.0,100.0,100,100.0,57.0,56,52.52,55.89,68.97,71.92,66.54,63.52,56.93,-15.52,Normal
53.64,53.8,50.31,50.3,85.12,83.5,88.52,88.0,87.22,61.39,53.49,53.81,37.9,14.47,288.2,-264.8,29.85,28.54,2.846,1.527,46.7,2.248,1.564,267.8,215.1,7.0,0.9,43.3,38.5,89.1,102.8,3.3,49.6,6.5,145.8,56.3,63.6,51,49,18.43,13.83,9.675,20,0,122.7,116.9,139.0,99.0,4.8,3.5,20.0,0.0,100,26.03,49.0,56,20.0,56.47,80.31,55.05,54.5,14.56,68.31,241.3,Normal
46.1,46.3,39.78,39.6,69.4,69.0,75.75,75.2,73.88,60.04,45.87,46.32,71.47,21.06,155.8,-105.4,56.39,54.34,3.929,1.885,49.73,3.987,0.8819,270.3,214.1,3.8,4.3,35.8,31.3,79.5,85.9,5.8,38.5,2.9,106.9,27.6,54.1,56,54,-3.295,-1.311,9.084,20,0,109.4,107.1,133.0,100.9,6.0,6.7,40.0,0.0,100,33.0,48.0,56,42.86,55.85,65.53,48.3,47.5,52.25,94.31,176.1,Normal
53.92,53.4,49.98,49.6,85.33,85.4,89.26,89.2,87.59,62.78,53.82,53.93,43.8,18.56,276.6,-251.3,35.35,34.4,1.011,0.0588,44.71,2.78,1.265,267.6,215.1,5.5,1.8,44.1,39.3,91.0,106.2,4.9,49.0,4.9,137.4,47.1,66.4,49,47,15.01,9.748,9.926,20,0,119.0,113.6,139.9,99.3,3.8,3.9,40.0,0.0,100,5.0,49.0,56,24.0,56.26,80.72,55.01,54.46,18.22,24.26,234.3,Normal
46.84,46.8,39.95,39.8,65.06,65.0,71.65,71.2,70.11,60.57,46.61,47.09,73.77,17.26,106.8,-50.24,61.76,59.71,4.313,2.261,48.25,4.5,0.7813,268.7,215.0,3.5,4.1,36.3,31.7,75.3,79.4,6.7,38.7,2.4,102.8,27.8,47.7,55,53,6.01,2.317,9.199,20,0,108.2,106.1,132.5,99.8,6.4,7.0,46.03,0.0,100,50.0,48.0,56,63.0,59.0,62.95,49.16,48.24,105.1,103.5,118.4,Normal
65.31,65.6,65.29,65.4,65.27,65.1,65.3,65.1,65.28,65.2,65.32,65.52,0.4407,0.3085,0.8803,-0.7481,0.1319,0.2798,1.739,1.887,1.682e-45,0.4637,1.682e-45,270.7,214.3,0.4,0.0,64.9,64.1,64.9,64.6,0.0,82.0,17.1,71.1,6.0,0.3,0,0,0.0,0.0,23.27,6,0,104.3,85.4,59.6,0.0,0.3,0.3,0.0,0.0,100,100.0,57.0,56,30.0,63.88,65.08,65.7,65.68,6.173,41.73,264.0,Normal
53.68,53.8,50.35,50.1,85.16,84.9,88.52,88.3,87.18,61.39,53.49,53.85,37.53,14.96,288.5,-265.9,30.05,28.35,3.234,1.537,42.57,2.482,1.416,268.4,216.5,6.3,2.4,43.8,39.2,90.5,105.2,4.7,49.8,5.8,145.4,54.9,66.5,49,47,16.27,12.33,9.926,20,0,122.7,116.7,140.4,100.4,3.5,3.5,40.0,0.0,100,5.0,49.0,56,20.0,56.43,80.31,55.18,54.58,15.03,77.62,242.0,Normal
56.42,56.6,50.06,50.0,75.58,75.6,81.64,81.5,79.49,66.8,55.58,56.59,67.05,23.87,140.4,-97.26,57.17,49.59,9.11,1.531,50.93,3.947,0.8908,265.6,215.7,7.9,3.4,42.1,37.2,84.9,95.3,6.2,47.8,5.7,118.5,33.9,58.6,58,56,16.2,6.871,8.86,20,0,114.7,110.9,137.0,99.0,6.1,6.6,80.0,0.0,100,32.0,47.0,56,44.0,55.44,68.93,63.12,59.91,42.49,68.08,171.8,Normal
49.79,50.0,40.19,40.1,79.96,79.7,89.09,88.9,86.61,68.43,49.03,50.0,101.6,27.65,202.3,-128.4,85.88,79.07,8.705,1.891,77.78,3.882,0.9057,267.2,214.8,3.4,4.8,36.5,31.9,93.7,111.7,9.1,37.7,1.2,115.3,21.6,80.8,92,88,22.44,6.281,5.791,20,0,111.6,108.4,137.0,103.9,9.0,9.9,60.0,0.0,100,36.0,49.0,56,34.0,56.02,74.33,55.79,53.07,36.24,76.81,162.8,Normal
56.05,56.1,45.23,45.1,75.13,75.0,85.41,85.1,82.88,73.47,55.29,56.18,114.7,28.18,105.1,-18.56,97.02,90.2,7.985,1.161,78.28,4.358,0.8069,267.8,215.1,6.9,6.1,38.0,33.2,91.2,106.7,9.5,41.7,3.5,112.4,21.5,73.5,93,89,16.21,4.02,5.704,20,0,114.9,111.1,136.0,105.3,10.1,11.4,70.0,30.0,100,70.0,53.0,56,43.0,55.52,70.56,61.89,59.05,44.97,67.41,37.89,Normal
51.18,51.2,40.28,40.3,69.61,69.5,79.8,79.7,77.6,69.5,50.67,51.31,113.3,24.42,90.06,-1.193,97.4,92.79,5.761,1.156,74.23,4.613,0.7621,266.7,214.3,5.2,6.0,35.3,30.8,85.7,96.8,9.5,37.7,2.6,106.1,20.2,66.7,88,84,18.37,4.613,6.14,20,0,110.9,108.2,134.5,103.6,10.3,10.9,60.0,30.0,100,85.0,57.0,56,51.29,55.89,66.63,55.18,53.36,54.57,76.0,-8.104,Normal
50.85,51.1,44.21,44.1,64.45,64.4,70.71,70.3,69.37,62.99,50.83,51.06,70.22,15.0,71.57,-16.35,59.82,59.6,2.12,1.902,46.08,4.565,0.7702,269.1,216.0,6.2,4.1,37.7,33.0,74.4,78.0,6.6,42.0,4.4,104.9,30.7,45.1,53,51,9.538,3.864,9.433,20,0,109.8,107.5,132.0,98.0,6.1,7.0,31.31,0.0,100,65.0,51.0,56,48.0,55.03,62.33,51.98,51.64,49.3,50.89,44.99,Normal
51.22,51.6,40.32,40.2,69.61,69.7,79.84,79.7,77.6,69.5,50.62,51.39,113.6,24.85,89.98,-1.192,98.13,92.76,6.91,1.533,74.43,4.636,0.7584,266.5,216.0,5.0,6.2,35.1,30.5,85.5,96.3,9.3,37.7,2.5,106.1,20.6,66.3,88,84,19.91,4.982,6.14,20,0,110.7,108.0,135.0,104.1,10.2,11.6,60.0,30.0,100,85.0,57.0,56,51.41,55.89,66.63,56.94,54.05,55.54,57.51,-8.226,Normal
57.0,57.2,50.8,50.8,85.21,84.9,91.1,91.0,89.43,69.74,56.73,57.17,65.61,18.53,219.2,-172.1,55.7,53.27,3.957,1.531,57.67,3.396,1.035,267.1,215.7,7.6,3.5,43.2,38.3,94.3,112.7,6.5,48.8,5.5,128.7,34.2,74.7,67,64,22.81,9.888,8.015,20,0,118.5,113.3,140.9,102.1,6.1,6.4,56.48,0.0,100,25.0,49.0,56,23.0,56.22,80.64,59.35,58.31,18.22,91.2,202.2,Normal
44.14,43.9,40.23,40.1,65.88,65.4,69.93,69.5,68.43,53.41,43.95,44.31,45.34,16.8,168.1,-139.6,35.05,33.36,3.218,1.529,37.63,3.274,1.074,268.6,215.4,3.6,2.4,36.3,31.7,71.9,74.0,3.8,39.4,3.3,115.1,43.0,42.3,43,41,1.428,0.8959,10.74,20,0,107.7,105.7,128.5,95.6,4.1,4.0,25.0,0.0,100,22.0,47.0,56,67.0,59.25,62.05,45.59,45.21,144.2,77.24,215.3,Normal
45.74,45.8,39.37,39.4,69.4,69.4,75.5,75.4,74.08,59.96,45.51,46.03,68.48,15.94,158.6,-106.0,57.13,55.07,4.691,2.634,49.35,4.07,0.8638,269.5,215.5,3.2,3.8,36.2,31.6,79.2,85.4,6.7,38.2,2.0,107.5,28.3,53.7,56,54,9.442,3.921,9.084,20,0,108.8,106.3,133.0,101.4,6.2,6.5,50.0,0.0,100,33.0,48.0,56,38.54,56.06,66.26,47.93,47.13,37.47,112.6,175.9,Normal
48.77,50.1,45.31,45.8,73.95,72.7,77.51,76.5,76.7,57.91,48.74,49.3,40.02,9.051,211.2,-180.2,31.0,30.78,5.055,4.836,39.07,2.789,1.261,269.8,215.4,5.3,2.4,40.6,35.6,78.9,84.9,2.9,44.9,4.3,134.7,55.5,49.1,45,43,7.353,5.226,10.46,20,0,118.3,114.0,135.0,98.3,3.7,4.2,55.52,0.0,100,27.24,48.0,56,20.0,55.77,70.97,54.19,50.86,14.29,36.38,230.5,Normal
43.44,43.6,40.28,40.2,69.85,69.8,73.17,73.0,72.12,52.18,43.3,43.65,37.27,11.82,224.2,-198.7,28.38,27.06,3.212,1.893,36.76,2.714,1.295,269.8,215.0,2.5,2.0,37.7,33.0,75.0,78.9,3.9,40.1,2.5,124.2,49.2,46.0,42,40,5.499,4.197,10.89,20,0,112.9,109.6,131.0,96.8,3.3,3.3,50.0,0.0,100,20.0,48.0,56,25.0,57.45,66.22,44.86,44.47,32.32,77.09,237.3,Normal
59.78,61.4,51.62,52.2,76.03,73.9,83.98,82.3,81.82,74.0,59.43,60.36,88.05,23.91,86.67,-22.53,73.39,70.22,8.378,5.214,61.09,4.223,0.8325,266.1,215.8,9.7,5.4,42.3,37.4,87.4,100.3,6.9,48.7,6.4,120.7,33.3,62.9,72,69,9.54,3.082,7.52,20,0,122.0,116.9,138.5,100.1,8.2,9.4,60.0,100.0,100,100.0,57.0,56,40.12,56.38,69.58,69.47,63.22,43.49,32.21,50.49,Normal
50.98,50.9,44.29,44.1,64.45,64.4,70.67,70.4,69.37,63.03,50.87,51.15,69.75,14.54,71.1,-15.89,60.16,59.21,2.488,1.532,46.08,4.59,0.766,269.0,215.9,6.7,3.7,37.6,32.9,74.1,77.5,6.6,42.0,4.3,104.9,31.0,44.6,53,51,12.38,5.049,9.433,20,0,109.2,107.1,131.0,96.8,6.2,6.6,38.72,0.0,100,65.0,51.0,56,48.0,55.2,62.42,52.31,51.84,48.33,59.71,45.02,Normal
47.91,47.8,44.98,44.8,75.01,74.9,78.08,77.9,76.99,55.5,47.88,48.12,34.37,12.23,240.7,-218.5,26.21,25.99,2.113,1.895,36.89,2.498,1.408,268.7,215.3,3.8,2.0,40.8,36.1,79.8,86.4,3.4,44.8,3.8,135.9,56.1,51.0,43,41,8.202,6.788,10.74,20,0,116.0,111.3,134.5,96.9,3.0,3.0,20.0,0.0,100,10.0,48.0,56,23.0,55.57,70.6,48.38,48.36,19.51,50.72,239.7,Normal
56.01,56.1,45.15,45.1,75.13,75.0,85.41,85.1,82.88,73.47,55.25,56.14,114.0,28.02,104.5,-18.46,97.85,90.99,8.023,1.166,78.48,4.384,0.8021,266.3,216.1,6.9,6.1,38.2,33.4,91.2,106.7,9.8,41.7,3.4,112.4,21.2,73.5,94,90,21.63,5.395,5.618,20,0,114.7,111.1,138.5,104.5,10.1,11.0,70.0,30.0,100,70.0,53.0,56,43.0,55.52,70.65,62.26,59.13,44.47,61.52,34.33,Normal
43.73,43.9,40.11,40.1,65.22,64.8,68.99,68.6,67.77,52.92,43.62,43.98,42.19,13.61,166.5,-137.9,32.54,31.59,3.225,2.269,36.25,3.157,1.114,268.9,215.9,2.8,2.3,37.1,32.4,70.9,72.5,3.6,39.8,2.4,115.6,44.7,39.8,42,40,2.32,1.564,10.89,20,0,108.6,106.1,130.0,96.8,3.6,4.0,25.0,0.0,100,22.0,47.0,56,60.0,59.29,62.17,45.18,44.76,113.5,77.4,217.9,Normal
49.34,49.6,40.32,40.1,78.45,78.3,86.92,86.8,84.77,67.41,48.74,49.63,94.82,24.13,194.2,-123.5,81.2,75.82,8.017,2.639,71.25,4.007,0.8774,268.6,216.0,3.1,2.8,37.1,32.4,89.6,103.7,6.6,38.4,1.5,112.4,22.8,71.5,84,80,23.36,7.006,6.496,20,0,111.6,108.8,136.5,103.6,8.4,9.4,60.0,0.0,100,36.0,49.0,56,34.0,55.89,73.68,55.05,52.46,32.57,74.08,163.7,Normal
48.81,48.8,45.27,45.1,85.16,84.9,88.85,88.7,87.47,58.07,48.66,48.94,41.28,15.45,329.4,-303.6,31.64,30.33,2.475,1.158,45.29,2.457,1.431,269.0,214.8,4.1,1.5,41.0,36.1,91.0,104.7,4.9,44.8,3.8,139.4,48.4,68.6,52,50,11.42,7.866,9.553,20,0,119.5,113.8,138.5,101.4,3.8,3.7,30.0,0.0,100,5.0,49.0,56,20.0,56.02,80.47,50.1,49.63,15.16,59.4,244.2,Normal
44.14,43.4,39.78,39.2,81.73,81.5,86.43,85.8,84.44,55.33,43.95,44.23,52.82,22.36,326.6,-296.2,38.94,37.26,2.474,0.7911,47.57,2.879,1.221,269.3,214.6,2.3,1.9,36.9,32.2,87.7,100.3,4.0,39.1,1.9,124.0,36.0,67.9,54,52,-1.21,-0.6518,9.315,20,0,112.4,108.2,135.5,102.3,4.3,4.2,20.0,0.0,100,8.0,49.0,56,36.0,56.3,73.76,44.9,45.0,30.75,59.37,238.6,Normal
53.31,53.4,49.82,49.8,62.48,62.3,65.75,65.4,64.74,59.26,53.16,53.48,36.84,11.37,61.71,-36.23,31.36,30.04,2.849,1.529,32.74,3.368,1.044,270.1,215.4,7.2,2.1,42.6,37.7,67.7,68.0,3.2,49.1,6.8,123.7,56.1,30.6,38,37,13.47,10.4,11.36,20,0,113.6,109.8,128.5,89.7,3.3,3.6,30.0,0.0,100,40.0,47.0,56,52.0,55.03,59.34,54.4,54.05,63.28,68.38,138.6,Normal
47.82,47.8,44.94,44.8,75.01,74.9,78.12,78.1,76.95,55.45,47.84,48.08,34.93,13.19,241.4,-219.7,25.86,26.01,2.115,2.264,36.89,2.465,1.427,269.6,215.4,4.0,1.9,40.8,35.9,79.8,86.4,3.6,44.6,3.8,135.6,55.8,50.3,43,41,4.967,4.044,10.74,20,0,116.0,111.6,135.5,98.6,3.1,3.0,20.0,0.0,100,10.0,48.0,56,23.0,55.61,70.73,48.34,48.32,20.93,50.76,240.6,Normal
50.16,50.3,40.6,40.2,79.92,79.9,88.97,88.9,86.57,68.56,49.4,50.33,100.7,26.74,200.5,-126.5,85.88,79.03,8.374,1.532,77.45,3.899,0.9019,267.2,215.7,3.5,3.1,36.9,32.2,92.0,108.2,7.2,38.4,1.5,115.3,23.1,76.0,92,88,25.28,7.139,5.791,20,0,111.3,108.4,138.5,105.9,9.0,9.9,60.0,0.0,100,36.0,49.0,56,37.0,56.02,74.29,56.16,53.44,35.12,73.89,161.9,Normal
54.87,54.5,50.51,49.1,64.28,64.2,68.7,68.1,66.51,60.86,54.68,54.87,50.02,24.87,63.9,-38.75,39.13,37.44,1.75,0.05951,30.85,4.46,0.7884,271.6,215.7,3.7,0.7,45.6,40.8,68.8,69.5,2.0,48.3,2.9,118.3,49.5,28.9,36,35,-7.441,-4.231,11.7,20,0,112.0,109.2,130.0,88.1,3.9,5.4,30.0,0.0,100,40.0,47.0,56,63.0,55.16,59.1,55.5,55.32,151.4,41.99,112.5,Normal
55.93,56.0,46.09,45.8,69.32,69.4,78.53,78.9,75.84,69.21,54.56,55.98,102.5,29.92,73.78,-1.194,88.25,75.92,12.76,0.4266,66.37,4.675,0.7521,267.1,215.2,7.2,5.7,38.6,33.8,84.6,94.8,9.5,42.9,4.3,107.7,22.6,60.5,77,74,16.26,4.511,7.045,20,0,116.2,113.3,138.0,103.5,9.4,10.2,70.0,100.0,100,96.64,57.0,56,55.0,55.57,64.13,67.05,61.42,83.8,54.42,-7.747,Normal
55.56,55.8,45.15,45.1,70.06,70.0,79.72,79.5,76.86,69.91,54.15,55.73,106.9,31.57,77.0,-1.64,93.58,80.85,14.26,1.532,68.51,4.802,0.7321,265.6,215.7,7.4,6.0,37.7,33.0,85.5,96.3,8.7,41.7,3.7,107.3,22.1,63.1,80,77,21.6,5.745,6.768,20,0,113.6,111.1,137.0,103.5,9.7,10.7,70.0,100.0,100,88.99,57.0,56,58.0,54.99,63.89,66.8,61.26,85.16,61.71,-13.31,Normal
54.46,56.0,46.21,46.4,77.39,74.4,85.61,83.0,83.87,72.12,54.64,54.91,91.75,19.48,131.0,-58.73,74.02,75.64,2.484,4.103,64.54,4.032,0.872,267.6,215.5,7.2,5.0,39.4,34.5,88.0,100.8,5.7,43.8,4.6,118.8,30.8,66.1,77,74,2.195,0.6806,7.045,20,0,119.0,114.0,137.0,102.2,8.6,9.4,60.0,30.0,100,70.0,53.0,56,40.0,56.1,72.24,57.96,55.24,28.96,21.91,113.1,Normal
53.43,53.4,49.94,50.0,62.48,62.3,65.8,65.4,64.7,59.3,53.29,53.6,37.34,12.3,60.84,-35.8,31.55,30.23,2.867,1.538,32.75,3.387,1.038,270.4,216.7,7.2,2.3,42.8,37.9,67.7,68.0,3.3,49.1,6.3,123.7,56.3,30.1,38,37,12.42,9.457,11.36,20,0,112.9,109.6,129.5,91.0,3.1,3.4,30.0,0.0,100,40.0,47.0,56,52.0,54.95,59.14,54.6,54.13,70.49,68.81,136.0,Normal
46.39,46.4,40.19,39.9,80.25,80.0,86.35,86.0,84.6,61.23,46.2,46.6,68.16,19.52,261.2,-212.6,55.51,53.83,3.578,1.893,57.11,3.417,1.029,268.2,215.0,2.7,3.6,37.6,32.9,89.6,103.7,6.8,39.1,1.9,118.3,28.9,70.5,66,63,12.66,5.284,8.116,20,0,112.2,108.4,137.5,104.0,6.0,6.5,50.0,0.0,100,23.0,49.0,56,25.0,56.3,75.48,48.46,47.75,24.44,85.87,212.9,Normal
53.64,53.8,50.27,50.3,62.44,62.3,65.63,65.4,64.58,59.34,53.49,53.81,35.78,11.78,58.71,-34.71,30.44,29.12,2.867,1.538,32.32,3.312,1.062,269.1,216.7,7.4,2.3,42.9,38.0,67.4,67.5,3.4,49.5,6.7,125.2,57.6,29.8,37,36,13.55,10.77,11.53,20,0,114.5,110.5,129.0,90.3,3.1,3.5,30.0,0.0,100,40.0,47.0,56,52.0,55.16,59.22,54.77,54.34,69.55,68.81,135.6,Normal
56.01,56.1,45.19,45.1,75.13,74.9,85.41,85.1,82.88,73.47,55.29,56.14,114.0,28.01,104.4,-18.45,97.44,90.96,7.651,1.165,78.64,4.357,0.807,266.3,216.1,6.7,6.4,38.2,33.4,91.5,107.2,9.2,41.9,3.7,112.7,21.4,73.3,93,89,20.42,5.095,5.704,20,0,114.7,111.1,137.0,103.2,10.1,11.2,70.0,30.0,100,70.0,53.0,56,43.0,55.52,70.56,61.85,59.05,44.71,65.53,34.37,Normal
52.0,52.0,45.8,45.8,85.37,85.1,91.47,91.2,89.27,64.3,51.16,52.21,68.48,24.67,280.4,-236.6,55.85,48.25,9.503,1.904,59.73,3.288,1.069,269.5,216.3,5.3,3.3,40.3,35.3,94.5,113.2,6.3,44.1,3.7,126.8,32.6,78.3,70,67,15.3,6.353,7.715,20,0,116.7,112.0,139.4,105.3,6.4,6.2,60.0,0.0,100,20.0,49.0,56,26.0,55.69,78.22,58.7,55.53,26.28,71.93,223.1,Normal
53.72,53.9,50.39,50.4,85.12,84.9,88.4,88.3,87.1,61.31,53.53,53.85,36.32,14.39,286.2,-264.2,29.61,27.94,2.823,1.151,42.22,2.466,1.426,266.3,213.4,6.3,1.9,44.1,39.3,90.2,104.7,4.6,49.8,5.7,145.4,55.2,65.9,49,47,18.63,14.59,9.926,20,0,120.9,114.9,141.4,100.8,3.2,3.5,40.0,0.0,100,5.0,49.0,56,20.0,56.38,80.88,55.38,54.67,14.1,67.76,240.3,Normal
56.3,56.5,49.94,49.8,75.5,75.6,81.6,81.5,79.44,66.75,55.46,56.47,67.39,23.83,140.2,-96.64,57.13,49.56,9.103,1.53,50.94,3.944,0.8916,265.2,215.5,7.7,3.9,42.0,37.2,84.9,95.3,6.2,47.7,5.6,118.5,33.6,58.7,58,56,14.88,6.279,8.86,20,0,115.1,110.9,137.0,98.6,6.1,6.7,80.0,0.0,100,32.0,47.0,56,44.0,55.48,69.05,63.0,59.78,42.16,68.03,171.4,Normal
55.69,54.1,50.02,48.8,77.43,79.5,82.75,84.5,79.98,64.13,54.64,55.36,58.61,30.52,174.5,-146.4,50.85,41.44,6.526,-2.88,49.46,3.615,0.9727,264.3,215.4,3.8,1.0,44.9,40.1,85.5,96.3,6.3,47.7,2.3,119.7,34.4,53.6,39,38,22.18,10.76,11.2,20,0,115.1,110.9,134.0,92.9,5.0,5.4,45.0,0.0,100,10.0,47.0,56,40.9,55.57,69.95,58.57,57.94,50.92,156.6,201.6,Normal
47.91,47.8,44.94,44.8,75.01,74.9,78.08,78.1,76.99,55.5,47.88,48.08,34.32,12.21,240.4,-218.3,26.55,26.34,1.745,1.527,36.86,2.533,1.388,268.4,215.1,3.8,1.7,41.0,36.1,79.8,86.4,3.6,44.8,4.0,135.9,56.1,50.5,43,41,9.536,7.902,10.74,20,0,116.0,111.3,134.0,96.9,3.1,3.0,20.0,0.0,100,10.0,48.0,56,23.0,55.57,70.65,48.34,48.32,19.44,41.88,239.0,Normal
50.16,50.4,40.81,40.5,79.47,79.5,88.36,88.2,86.0,68.27,49.4,50.37,98.84,26.27,197.2,-124.7,83.69,76.87,8.707,1.893,75.02,3.922,0.8964,267.0,214.8,3.6,3.3,37.1,32.4,91.5,107.2,7.2,38.7,1.6,114.5,22.7,74.5,89,85,21.73,6.253,6.052,20,0,111.1,108.2,138.5,105.5,8.7,9.7,60.0,0.0,100,36.0,49.0,56,34.0,56.02,74.45,56.44,53.6,34.2,73.5,163.0,Normal
62.69,63.1,52.89,52.8,83.4,84.5,91.67,93.4,90.17,77.52,61.43,62.94,91.84,16.67,140.5,-65.31,88.08,76.82,13.53,2.267,73.71,4.201,0.8369,266.5,215.7,9.0,3.3,44.0,39.2,96.7,117.6,8.0,50.0,6.0,119.0,22.7,77.9,87,83,60.51,18.74,6.228,20,0,107.3,95.7,143.9,103.6,8.9,10.1,60.0,90.0,100,48.31,49.44,56,20.0,56.83,81.66,72.5,67.48,16.12,64.75,120.8,Normal
50.85,51.2,42.69,42.9,66.49,66.7,73.86,74.1,73.1,66.47,50.95,51.15,82.14,8.52,73.9,-0.2841,73.47,74.35,1.752,2.639,54.39,4.75,0.7403,267.5,216.0,5.8,4.8,37.1,32.4,78.9,84.9,7.8,40.4,3.5,103.7,24.8,53.0,63,60,23.91,8.278,8.428,20,0,110.1,108.0,134.0,98.6,7.4,8.5,0.0,0.0,100,100.0,56.0,56,30.0,59.58,68.07,51.29,51.23,24.09,42.06,-1.641,Normal
52.0,52.0,45.84,45.8,85.41,85.3,91.47,91.4,89.27,64.3,51.16,52.17,67.64,24.53,278.8,-235.7,54.65,47.17,8.999,1.513,59.8,3.214,1.094,268.0,213.1,5.3,3.5,40.3,35.3,94.5,113.2,6.2,44.1,3.8,127.1,32.3,77.9,70,67,14.15,5.948,7.715,20,0,116.4,112.0,141.9,105.5,5.9,6.4,60.0,0.0,100,20.0,49.0,56,30.0,55.69,78.22,58.74,55.53,26.13,67.25,222.6,Normal
43.65,43.8,40.07,39.9,65.06,65.0,68.78,68.6,67.61,52.79,43.54,43.9,41.81,13.18,166.4,-137.7,31.85,30.9,3.192,2.247,36.27,3.088,1.139,269.5,213.7,2.7,2.6,37.2,32.5,71.2,73.0,4.4,39.8,2.4,116.0,44.5,40.3,42,40,1.235,0.8399,10.89,20,0,110.3,107.5,130.5,97.0,3.8,3.9,25.0,0.0,100,22.0,47.0,56,63.0,59.37,62.29,45.14,44.72,108.4,76.61,219.4,Normal
51.47,51.7,40.6,40.5,69.69,69.7,79.92,79.9,77.64,69.62,50.83,51.72,113.9,25.36,89.24,-0.7378,97.82,92.07,8.02,2.271,74.82,4.597,0.7648,267.0,216.1,5.1,6.1,35.3,30.8,86.0,97.3,9.3,37.8,2.7,106.1,20.4,66.0,88,84,18.44,4.606,6.14,20,0,110.5,108.0,136.0,104.7,10.4,11.3,60.0,30.0,100,85.0,57.0,56,51.52,55.89,66.67,57.59,54.67,56.45,65.81,-8.487,Normal
