TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB,fault type
54.46,54.5,45.48,45.3,85.33,85.1,95.03,94.8,92.46,72.32,53.94,54.63,96.38,25.49,200.1,-129.2,80.3,75.69,6.134,1.523,79.24,3.563,0.9868,238.4,214.6,5.2,4.9,40.1,35.1,99.7,123.6,9,43.2,3.1,124,24,89,93,89,22.69,6.697,5.704,20,0,115.7,111.1,144.9,109.5,9.7,9.2,50,0,100,35,42,56,29.17,59.7,80.8,58.29,56.51,28.99,82.78,148.2,F4
49.3,49.5,40.07,39.9,65.27,65.1,74.68,74.6,72.52,64.99,48.7,49.51,96.11,22.01,76.87,-2.767,82.91,77.54,7.268,1.899,60.95,4.783,0.7352,245,215.6,4.3,5.5,35.8,31.3,80.1,86.9,9.7,38,2.4,102.1,22,55.1,70,67,14.53,4.299,7.715,20,0,110.3,108.4,134,101.9,9.5,9.6,70,0,100,100,46,56,73.57,59.62,63.48,54.68,52.29,136.8,72.91,-2.146,F4
56.26,56.3,50.02,50,76.24,76,82.95,82.7,80.55,66.55,55.29,56.43,67.61,24.19,141,-97.57,56.1,47.41,10.22,1.532,51.2,3.853,0.9126,241.7,215.8,7.4,3.6,42.6,37.7,86.3,97.8,6.6,48,5.2,119.9,33.4,60.1,58,56,10.75,4.523,8.86,20,0,115.3,111.1,141.4,102.6,6.7,6.3,80,0,100,32,42,56,50,59.54,70.03,63.73,60.11,55.33,67.75,160.4,F4
45.98,45.9,38.96,39.1,72.35,71.2,80.04,78.3,77.64,61.1,45.59,46.23,77.45,24.18,166.4,-113.2,62.75,59.24,5.769,2.256,51.29,4.301,0.8174,241.5,214.6,2.8,3.2,36.3,31.7,81.5,89.4,5.7,37.5,1.3,103.9,22.6,58.3,57,55,-0.3856,-0.1416,8.971,20,0,110.5,108,135,103.3,7.1,6.7,50,0,100,33,42,56,61.03,60.07,66.1,49.28,47.95,96.21,104.3,155.6,F4
43.36,43.4,39.99,39.8,80.37,80.4,84.47,84.5,82.92,53.08,43.21,43.57,41.05,15.47,299.4,-273.8,30.06,28.75,3.195,1.884,42.95,2.461,1.429,240.7,214,1.8,1.2,38,33.2,85.7,96.8,3.5,39.9,2.2,132.9,47.4,64.1,49,47,4.313,2.988,9.926,20,0,116,111.6,138,103.3,4.1,3.6,20,0,100,8,42,56,25,60.6,75.68,44.73,44.35,24.62,76.69,217.6,F4
45.94,45.9,39.46,39.4,71.24,70.3,78.53,77.1,76.25,60.45,45.63,46.27,73.4,22.96,159.2,-108.7,57.72,54.95,5.743,2.975,51.18,3.965,0.8867,241.8,213.6,3.8,3.9,35.8,31.3,81,88.4,6,38.4,2.4,106.3,25.7,57.3,57,55,-3.941,-1.527,8.971,20,0,110.3,107.7,135.5,103.4,6.8,6.3,50,0,100,33,42,56,49.86,60.03,65.81,49.28,47.95,95.25,103.8,158.3,F4
54.13,54.4,45.19,45.1,85.33,85.1,94.87,94.8,92.46,72.2,53.74,54.38,94.29,23.74,200.3,-129.8,80.42,76.89,5.803,2.269,78.37,3.608,0.9745,237.2,215.9,4.7,3.2,40.4,35.4,98,120.1,7,43,2.7,123.5,25.5,84.2,92,88,29.64,8.94,5.791,20,0,115.3,110.9,144.9,109.3,9.9,9.3,50,0,100,35,42,56,28.65,59.54,81.33,58.21,56.3,26.15,73.25,146.2,F4
43.2,43,40.07,39.9,70.96,70.9,74.68,74.6,73.34,51.85,43.05,43.45,37.51,13.47,216.5,-192.5,27.98,26.66,3.575,2.258,37.01,2.658,1.323,241.8,214.8,2.1,1.4,37.7,33,76,80.4,3.3,40.1,2.2,125.2,49.2,47.4,43,41,3.483,2.641,10.74,20,0,113.3,109.8,134,100,3.8,3.2,30,0,100,15,42,56,44.52,60.27,67.12,44.69,44.27,47.21,85.8,212,F4
56.26,56.5,45.07,45.1,75.91,75.9,88.07,87.8,84.77,74,55.21,56.35,120,32.59,106.2,-18.83,100.2,90.81,10.17,0.7925,84.54,4.167,0.8438,236.8,214.8,6.4,6.3,38.5,33.7,94,112.2,10.3,42,3.5,115.6,21.3,78.4,99,95,15.06,3.57,5.194,20,0,115.6,111.8,141.4,106.9,11.8,11.6,70,30,100,70,43,56,52,59.5,71.18,64.02,60.19,66.95,63.82,34.31,F4
49.79,49.8,40.44,40.2,80.54,80.5,90.57,90.1,87.76,68.02,48.95,49.92,99.89,28,196.5,-124.6,83.85,76.28,8.723,1.161,77.88,3.785,0.9289,239,215.2,3.3,4.4,37.1,32.4,94.5,113.2,9.1,37.8,0.7,117.1,22.6,81,91,87,21.49,6.12,5.877,20,0,112.9,109.4,142.9,109.5,9.6,9.4,60,0,100,36,42,56,46,60.19,75.48,55.99,53.15,43.97,73.64,146.2,F4
56.22,56.5,50.1,50.1,65.96,65.9,72.14,71.8,70.64,65.77,55.95,56.39,63.09,15.32,49.69,-1.931,55.34,52.89,3.985,1.542,43.62,4.461,0.7882,245,217.2,8.5,3.9,41.6,36.7,75.7,79.9,6.1,47.8,6,111.3,36,43,50,48,16.36,7.377,9.8,20,0,112.7,109.4,136.5,98.9,5.9,6.4,50,0,100,80,45,56,57,59.33,63.81,58.49,57.53,82.19,95.64,-15.77,F4
48.07,48.2,45.39,45.3,75.3,75.4,78.45,78.4,77.27,55.17,48.05,48.24,31.8,11.85,223.1,-203.2,24.05,23.83,1.75,1.531,36.19,2.336,1.505,242.2,215.7,3.8,1.5,41.6,36.7,80.1,86.9,4.2,45.3,3.8,140.7,60.3,50.3,42,40,8.918,7.975,10.89,20,0,118.5,113.6,136.5,98.5,3.4,2.8,20,0,100,10,42,56,27,59.95,71.96,48.66,48.61,23.68,42,216.4,F4
50.53,50.6,44.49,44.4,75.87,75.9,82.38,82.2,79.98,61.51,49.56,50.74,65.67,24.24,186.3,-144.9,54.04,45.39,10.55,1.893,51.67,3.678,0.956,242.2,215,5.2,3.5,39.2,34.3,85.7,96.8,6.6,42.9,3.7,118.1,32.4,62.3,58,56,10.78,4.669,8.86,20,0,113.3,109.4,139.9,104.6,6.2,6.2,90,0,100,25,42,56,50,59.66,69.21,58.57,54.79,60.9,66.88,183.2,F4
58.59,58.9,49.28,49.1,71.16,71.1,80.82,80.5,77.77,70.93,57.09,58.72,98.12,31.05,69.41,-2.338,83.86,70.36,14.66,1.166,62.42,4.723,0.7444,243.8,216.2,8.1,5.5,41,36.1,86,97.3,8.5,46.1,5.1,110.7,24.5,60.5,72,69,12.27,3.557,7.52,20,0,116.9,113.8,138.5,101.9,9.4,9.8,90,100,100,100,46,56,66.97,59.21,65.69,69.83,64.21,115,62.54,-3.339,F4
47.09,47.2,40.52,40.4,64.69,64.5,71.45,71.1,69.9,60.2,46.82,47.34,70.56,16.11,101.3,-46.89,58.92,56.5,4.687,2.264,47.3,4.38,0.8028,250.7,215.4,4.6,3.9,35.8,31.3,75,78.9,6.7,38.9,3.1,103.9,28.8,47.6,54,52,6.387,2.575,9.315,20,0,107.5,105.7,131.5,99.4,6.4,6.8,58.99,0,100,50,43,56,60,59.13,62.99,50.1,48.81,100.2,87.4,110.9,F4
43.07,43,39.87,39.8,64.12,63.9,67.84,67.6,66.67,51.73,43.09,43.33,37.91,11.95,152.1,-126.1,28.73,28.88,2.11,2.259,34.54,2.924,1.202,244.3,214.9,2.9,2.7,36.9,32.2,69.9,71.5,4.1,39.6,2.7,119,49.1,39.3,39,38,2.249,1.687,11.2,20,0,111.1,107.7,128.5,95.3,3.6,3.2,25,0,100,22,42,56,60,58.88,61.64,43.63,43.65,104.1,50.64,197.9,F4
56.18,56.3,45.19,44.9,71.41,70.9,82.83,82.5,79.28,71.14,54.47,56.27,116.7,36.27,83.25,-2.771,98.36,83.12,16.04,0.7925,75.6,4.575,0.7686,245.3,214.8,7.4,6.4,37.7,33,88.9,102.3,10.2,41.7,3.7,109.8,20.9,69.8,89,85,10.95,2.667,6.052,20,0,112.9,110.1,139.4,102.8,11.3,11.6,80,100,100,81.07,45.05,56,67,59.7,65.73,69.47,62.77,144.3,57.52,0.3878,F4
51.14,51.2,44,43.9,65.67,65.6,73.08,72.7,71.46,64.05,50.95,51.27,75.55,16.56,75.53,-16.54,63.85,62.17,2.841,1.158,49.27,4.556,0.7717,244.7,214.7,5.7,4.6,38.2,33.4,77.3,82.4,7.1,41.9,3.7,105.7,28.2,49,55,53,8.167,3.075,9.199,20,0,109.6,107.5,134,99.7,7.3,7.3,40.95,0,100,65,43,56,60,59.66,64.38,53.09,52.33,84.2,68.17,43.27,F4
54.17,54.4,45.23,45.1,85.33,85.1,94.87,94.8,92.42,72.16,53.74,54.38,93.77,24.02,199.2,-129.5,80.57,76.66,5.813,1.904,78.38,3.614,0.9728,235.9,216.3,4.8,3.4,40.3,35.3,97.7,120.1,6.9,43,2.9,123.5,25.5,85,91,87,31.97,9.698,5.877,20,0,115.3,111.1,144.4,108.6,9.5,9.3,50,0,100,35,42,56,28.67,59.58,81.25,58.25,56.3,26.6,71.84,145.1,F4
48.48,48.5,45.19,45.1,85.41,85.3,89.26,89,87.8,57.17,48.29,48.65,38.43,14.59,305.9,-282.1,29.6,27.9,3.225,1.533,44.25,2.352,1.495,239.8,215.9,3.5,2,41.5,36.6,91,106.2,5.4,44.8,3.2,142.6,51.3,69.5,50,48,13.18,9.755,9.8,20,0,120.7,114.7,142.4,104.8,3.7,3.4,30,0,100,5,42,56,24,60.11,80.68,49.89,49.43,17.03,77.4,217.9,F4
47.62,47.5,44.9,44.8,75.5,75.6,78.69,78.7,77.52,54.92,47.55,47.83,32.34,11.89,228.9,-208.5,24.31,23.73,2.475,1.891,36.69,2.33,1.509,243.2,214.8,3.4,1.7,41.2,36.3,80.4,87.4,3.9,44.8,3.3,138.7,58,51.1,42,40,8.479,7.458,10.89,20,0,118.1,113.1,136.5,99.4,3.5,2.6,20,0,100,10,42,56,32,59.91,71.51,48.3,48.16,24.61,59.4,217.9,F4
49.22,49.3,39.99,39.9,65.14,65,74.64,74.4,72.44,64.91,48.62,49.43,96.16,22.25,76.24,-2.33,82.82,77.45,7.26,1.897,60.48,4.814,0.7303,243,215.4,4.2,5.4,35.6,31.1,79.8,86.4,9.5,38,2.2,102.1,22.5,55.3,70,67,13.56,4.012,7.715,20,0,109,107.3,137,101.7,9.4,9.2,70,0,100,100,46,56,77.19,59.58,63.32,54.19,51.96,142.8,78.17,-3.862,F4
59.37,60.3,51.13,51.1,72.06,71.1,80.54,80.5,77.81,70.97,58.12,59.66,85.87,27.66,69.26,-11.05,73.76,62.55,13.83,2.623,60.76,4.268,0.8238,243.2,214.7,9,5.2,42.1,37.2,85.7,96.8,8.7,48,6.1,115.1,29.4,59.6,71,68,18.16,6.015,7.617,20,0,120.9,116.2,139,100.8,9.4,9.2,60,100,100,100,46,56,66.12,59.46,66.31,71.14,64.86,96.92,52.83,23.54,F4
48.48,48.5,45.19,45.1,85.41,85.3,89.3,89,87.8,57.13,48.29,48.65,38.95,15.04,307.2,-283.3,29.43,27.74,3.206,1.524,44.25,2.338,1.504,240.4,214.6,3.5,2,41.6,36.7,91,106.2,4.9,44.9,3.3,142.3,51.3,69.5,50,48,10.76,7.853,9.8,20,0,120.7,114.7,141.9,103.9,3.9,3.4,30,0,100,5,42,56,24,60.11,80.76,49.89,49.38,17.48,76.95,218.7,F4
56.05,56.1,45.15,45.1,71.33,71.1,82.75,82.5,79.16,71.05,54.39,56.14,116.2,36.53,82.46,-2.759,98.28,83.3,15.78,0.7978,75.46,4.579,0.7678,244.2,216.3,7.2,6.1,38,33.2,88.6,101.8,10.2,41.5,3.8,109.8,21.2,69.3,88,84,12.36,3.025,6.14,20,0,113.6,110.7,138.5,104.5,11.3,11.2,70,100,100,84.97,45.25,56,73,59.7,65.69,69.1,62.57,146.4,58,-2.498,F4
44.18,44.3,40.52,40.4,66.99,66.1,71.24,70.1,69.78,53.73,44.07,44.51,43.35,14.87,163.4,-134.9,32.77,31.82,3.945,2.994,36.36,3.17,1.109,244.4,215,3.4,2.4,37.1,32.4,72.5,75,1.9,39.9,2.8,113.6,41.1,42.5,42,40,-0.8268,-0.5425,10.89,20,0,107.7,105.7,131.5,97.6,4.2,3.8,25,0,100,22,42,56,78,59,62.13,45.23,45.25,114.3,94.68,196.8,F4
43.2,43.2,39.95,39.8,64.2,64,67.92,67.6,66.79,51.81,43.21,43.45,37.58,11.43,151.2,-125,29.19,29.34,2.117,2.267,34.61,2.966,1.185,242.2,215.6,2.7,2.7,37.1,32.4,70.3,71.5,4.4,39.8,2.7,119.2,48.9,39.8,39,38,5.131,3.884,11.2,20,0,110.5,107.3,130,96.3,3.6,3.3,25,0,100,22,42,56,60,58.88,61.68,43.71,43.77,98.11,50.82,195.2,F4
46.39,46.4,40.52,40.2,80.46,80.4,87.01,86.8,85.09,60.41,46.12,46.56,65.35,19.07,246.3,-200,52.52,50.11,3.94,1.524,56.3,3.28,1.072,239.5,214.7,3,3.7,37.4,32.7,90.5,105.2,7.2,39.6,2,122,31.2,72.5,64,61,11.2,4.874,8.323,20,0,113.3,109,139.9,105.7,6.3,6,50,0,100,23,42,56,29,60.36,76.21,48.66,47.87,28.86,94.57,190.8,F4
48.48,47.8,39.7,39.1,68.13,67.8,75.87,75.4,73.63,63.4,48.05,48.57,86.48,25.02,114.4,-52.92,71.76,68.22,4.271,0.7234,54.86,4.599,0.7645,268.3,196.2,2.9,3.8,36.2,31.6,79.2,85.4,7.2,37.7,1.4,104.1,25.1,53.7,58,56,3.129,1.029,8.86,20,0,108.4,106.5,134.5,102.3,7.6,8.6,41.68,0,100,50,48,42,78,59.99,63.97,50.3,49.92,150.7,102.5,108.3,F5
47.09,47.2,39.99,39.9,65.02,65,71.24,70.8,69.82,60.74,46.94,47.38,69.43,15.84,101.4,-47.8,57.78,56.58,3.585,2.386,46.62,4.358,0.8069,267.8,195.4,3.9,3.9,36,31.4,74.7,78.4,6.3,38.5,2.5,103.7,29,47.5,53,51,5.65,2.314,9.433,20,0,108,105.7,132,100.1,6,7.3,49.39,0,100,50,48,42,63,59.91,63.32,48.79,48.24,111.5,86.03,118.4,F5
56.14,56.3,46.01,45.8,85.29,85.1,93.97,94.1,91.6,73.8,55.29,56.27,96.37,26.22,197.7,-127.6,83.11,76.19,7.982,1.063,80.79,3.617,0.9721,266.5,196.9,6.1,3.1,39.8,34.8,97.2,118.6,6.7,42.9,3.1,122.5,25.5,83.6,95,91,34.17,10.09,5.533,20,0,114.5,110.5,144.9,109.8,9,10.4,65,0,100,35,49,42,28.82,55.93,79.53,62.3,59.37,26.67,65.5,163.8,F5
50.61,50,40.44,40.7,67.27,68.1,75.83,75.7,73.55,66.06,49.56,50.61,95.05,25.32,83.2,-13.47,82.34,73.85,8.539,0.05362,57.05,5.074,0.6929,266.6,194.3,5.7,4.7,35,30.5,80.4,87.4,8.4,38.2,3.5,103.1,22.4,56.9,65,62,12.34,3.693,8.219,20,0,108.4,106.5,133.5,102.4,7.9,9.3,30.45,0,100,50,48,42,78,59.99,63.89,54.93,53.97,155.8,204.9,29.97,F5
52.04,52.2,39.91,39.8,70.63,70.3,81.07,80.7,78.42,70.52,51.16,52.21,116,29.43,87.78,-1.192,98.28,91.12,8.541,1.38,77.26,4.473,0.7861,266.7,194.4,5.1,6.2,34.7,30.3,86.9,98.8,10.2,36.8,1.8,107.1,19.9,68.3,91,87,14.91,3.656,5.877,20,0,110.5,107.7,137,106.4,10.3,12.4,70,30,100,85,57,42,58.62,60.15,66.92,58.45,55.49,104.3,69.12,-10.15,F5
50.81,50.9,40.36,40.2,80.82,80.8,89.87,89.8,87.26,69.42,49.85,51.02,100.6,28.97,198.4,-126.8,85.61,77.7,9.641,1.73,79.19,3.801,0.925,266.7,196.5,3.5,2.7,36.7,32.1,92.5,109.2,7.3,37.1,0.8,116.2,23.9,77.3,93,89,26.67,7.545,5.704,20,0,112,108.8,139.9,107.2,9,10.8,60,30,100,36,49,42,46,59.91,74.78,57.8,54.54,46.75,71.14,162.3,F5
57.36,57.2,50.35,50.1,67.19,66.4,73.45,72.2,71.3,66.92,56.89,57.45,69.78,24.03,48.78,-3.021,57.16,53.29,4.588,0.7212,44.72,4.494,0.7824,267.4,195.5,9.5,3.8,40.8,35.9,76,80.4,4.8,47.7,6.9,111.1,35.4,43.8,51,49,0.3302,0.1346,9.675,20,0,112.7,110.3,135.5,98.3,6,6.9,50,0,100,80,56,42,63,55.44,60.78,59.39,58.72,108.1,110.1,-24.76,F5
51.18,51.2,44.53,44.4,75.42,75.4,81.19,80.8,79.03,62.33,50.13,51.31,64.36,24.05,186.3,-145.9,54.11,45.58,9.583,1.053,50.84,3.742,0.9395,267.6,195.3,5.7,3.5,38.9,34,84.3,94.3,5.9,42.7,3.8,116.9,32.8,60.3,57,55,14.79,6.538,8.971,20,0,112.4,109,138.5,104,5.4,6.6,90,0,100,25,48,42,45,56.1,68.27,58.57,55.16,47.41,67.33,202.1,F5
50.77,50.9,44.29,44.1,75.26,75.2,81.03,80.7,78.95,62.09,49.76,50.98,64.12,23.05,187.4,-146.3,52.82,44.62,9.926,1.722,50.73,3.661,0.9603,266.6,195.5,5.5,3.6,38.9,34,84.3,94.3,6,42.4,3.8,116.7,32.6,59.8,57,55,11.01,4.885,8.971,20,0,112.4,109,137,102.3,5.5,6.8,90,0,100,25,48,42,45,56.14,68.43,57.96,54.63,44.99,71.44,203.1,F5
51.43,51.6,44,44.1,66,65.6,72.63,71.7,70.97,64.42,51.36,51.64,74.62,18.74,73.67,-17.79,60.28,59.75,2.246,1.716,46.67,4.541,0.7743,270.1,194.8,6.3,3.6,37.6,32.9,75.3,79.4,5.9,41.9,4.2,105.9,30.2,46.5,52,50,-3.739,-1.425,9.553,20,0,110.7,108,134.5,100.5,6.1,7.7,27.68,0,100,65,51,42,60,59.21,63.23,52.1,52,111.7,53.89,51.04,F5
48.4,48.5,45.27,45.1,75.05,75,78.04,77.9,76.99,55.9,48.37,48.61,33.46,11.77,236.2,-214.5,25.44,25.24,1.918,1.72,36.53,2.448,1.436,268.8,195.3,4.1,1.6,41,36.1,79.5,85.9,3.6,45.1,4.3,137.4,57.3,50,42,40,8.349,7.097,10.89,20,0,116.7,112.4,135.5,98.4,2.9,3.4,20,0,100,10,48,42,23,56.43,70.93,48.79,48.85,19.48,46.03,240.1,F5
50.89,50.6,45.07,44.8,66,66.1,71.04,70.8,69.54,61.1,50.79,50.98,56.55,16.87,94.71,-55.02,47.34,46.48,1.582,0.719,41.82,3.98,0.8835,269.6,194.9,6.5,3.6,38.3,33.5,74.4,78,5.4,43,4.7,110.5,36.4,44.5,47,45,9.435,4.745,10.19,20,0,109.2,106.9,132.5,97.8,4.9,5.8,0,0,100,36.9,47.34,42,66,59.37,63.11,51.33,51.31,108.3,37.97,137.3,F5
50.57,50.4,39.91,39.8,66.7,66.7,75.75,75.6,73.51,66.63,49.64,50.74,101,24.98,76.73,-0.7415,86.59,79.07,8.898,1.384,63.57,4.789,0.7342,267.8,194.9,4.8,5.6,35,30.5,81.3,88.9,9.1,37.3,2.3,102.7,21.4,58.4,73,70,13.01,3.664,7.424,20,0,110.7,108.6,136.5,105.2,9.2,10.6,70,0,100,100,57,42,86.62,59.95,63.85,56.94,54.05,153.7,74.05,-8.182,F5
53.43,53.4,49.94,50,62.48,62.3,65.51,65.4,64.54,59.38,53.37,53.6,33.73,10.79,57.42,-34.49,28.44,27.91,1.918,1.386,32.15,3.11,1.131,267.3,195.3,7.9,2,42.1,37.2,67.7,67.5,3.7,49.1,7.1,126,58.6,30.4,37,36,13.56,11.44,11.53,20,0,113.6,109.6,129,91.1,3.2,3.4,30,0,100,40,47,42,52,55.44,59.39,54.15,53.97,65.71,46.03,137.4,F5
56.42,56.6,49.98,50,74.56,74.6,80.25,80,78.26,66.3,55.54,56.63,62.82,22,132,-91.15,52.17,45.01,8.87,1.711,48.21,3.805,0.9241,265,194.3,8,3.8,41.8,36.9,83.8,93.3,5.9,47.8,5.8,119,35.5,56.1,55,53,10.76,4.873,9.199,20,0,113.8,110.7,137,99.1,5.4,6.8,80,0,100,32,47,42,40,55.57,68.27,63.16,59.99,41.56,67.14,174.6,F5
53.43,53.6,49.9,50,62.4,62.2,65.51,65.3,64.54,59.34,53.33,53.6,34.99,10.9,58.46,-34.37,28.91,28.04,2.262,1.393,32.13,3.163,1.112,270,196.2,8.2,2,41.8,36.9,67.4,67.5,3.4,49.1,7.3,126,58.6,30.3,37,36,10.76,8.749,11.53,20,0,114,109.8,130,92.1,3.1,3.6,30,0,100,40,47,42,52,55.48,59.39,54.11,53.93,67.06,54.28,140.5,F5
48.68,48.8,45.68,45.6,75.09,74.9,78.12,77.6,76.86,56.27,48.62,48.94,34.07,14.13,231.7,-211.8,24.45,23.92,2.585,2.054,37.23,2.309,1.523,270,195.4,6.1,2.2,39.5,34.6,79.8,86.4,3.1,44.9,5.1,132.6,52.5,50.9,43,41,3.416,2.852,10.74,20,0,112.7,109.2,136,100.1,2.9,3.2,10,0,100,10,48,42,23,56.14,69.5,49.28,49.34,25.38,62.04,242.2,F5
52.08,52.2,39.99,39.8,70.63,70.4,81.07,80.8,78.38,70.52,51.16,52.29,116.5,30,87.67,-1.197,98.4,90.87,9.247,1.719,77.11,4.487,0.7837,267.8,195.3,5.2,6.4,34.7,30.3,87.2,99.3,10.1,36.8,1.8,107.1,19.9,68.5,90,86,13.53,3.305,5.964,20,0,110.7,108,136.5,105.2,10.4,12.4,70,30,100,85,57,42,58.44,60.19,66.76,58.78,55.69,109.7,71.85,-9.758,F5
56.46,56.6,49.98,50,74.56,74.4,80.21,80,78.17,66.3,55.58,56.63,62.82,22.62,132,-91.81,52.88,45.67,8.601,1.389,48.2,3.857,0.9115,266.9,195.7,8,3.8,42,37.1,83.8,93.3,6,47.8,5.8,119,35.5,54.7,55,53,13.28,6.011,9.199,20,0,113.8,110.7,139.9,102,5.4,6.6,80,0,100,32,47,42,40,55.57,68.23,63.16,59.99,42.86,65.11,174.6,F5
58.76,59.4,50.39,50.1,70.14,69.5,77.3,77.1,74.94,69.46,57.59,59.01,79.55,26.22,60.88,-7.557,68.33,58.77,11.62,2.061,54.29,4.426,0.7944,266.5,196,8.9,4.4,41.2,36.3,81.5,89.4,7.1,47.5,6.3,113.6,32.1,53.1,63,60,14.86,5.312,8.428,20,0,119.7,115.7,140.4,103.3,7.6,9.3,70,100,100,100,56,42,55,56.1,63.64,69.63,63.8,83.39,47.83,9.246,F5
46.8,46.8,40.15,40.1,80.33,80.2,86.31,86,84.6,61.64,46.53,47.05,67.03,19.14,257.6,-209.7,53.93,51.74,4.236,2.046,56.43,3.36,1.046,269.2,194.7,2.8,3.4,37.1,32.4,89.4,103.2,6.6,39.2,2.1,119.5,30.1,71.5,65,62,10.34,4.388,8.219,20,0,112.2,108.2,137,103.3,5.8,6.9,50,0,100,23,49,42,29,60.11,75.8,49.12,48.24,29.26,101.7,215.1,F5
58.02,59.1,50.22,50.4,71.12,69.5,77.87,76.5,75.8,69.38,57.05,58.39,75.32,23.14,71.65,-19.46,63.42,55.56,10.91,3.052,50.49,4.416,0.7962,267.6,195.3,9.1,4.2,41.3,36.4,81,88.4,5.6,47.8,6.5,114.7,33.9,51.6,60,58,8.665,3.272,8.641,20,0,119.9,116,137,99.9,7,8.7,70,100,100,100,56,42,55,56.18,64.18,67.91,62.32,69.44,46.89,60.08,F5
52.78,52.8,49.9,49.8,75.09,75,77.87,77.8,76.7,58.73,52.59,52.95,30.82,13,199.1,-181.2,23.45,21.92,2.919,1.387,35.06,2.352,1.495,265.8,195.4,6.5,1.7,43.5,38.7,79.8,85.9,3.6,49.6,6,143.2,63.8,47.1,40,39,9.156,8.449,11.04,20,0,119.7,114.2,139,99.2,2.8,2.8,45,0,100,10,47,42,23.99,56.1,70.19,54.4,53.77,22.13,70.05,236.6,F5
57.24,57.4,50.55,50.8,85.16,85.1,91.02,91,89.39,70.11,56.93,57.49,65.39,18.15,215.4,-168.2,54.76,52.22,4.611,2.066,57.29,3.361,1.046,268.1,196.5,7.4,3.7,43.2,38.3,94,113.2,6.2,48.5,5.3,128.7,34.7,74.9,66,63,19.91,8.66,8.116,20,0,117.6,112.7,144.9,105.6,5.9,6.8,49.27,0,100,25,49,42,23,56.38,80.64,60.21,58.84,17.96,80.85,203.1,F5
52,52.2,40.11,39.9,70.55,70.3,80.82,80.5,78.3,70.44,51.24,52.17,114,28.02,87.2,-1.191,96.48,90.3,7.562,1.383,75.38,4.5,0.7813,266.3,194.8,4.8,6.4,35.1,30.6,86.9,98.8,9.6,36.2,0.9,106.9,19.8,67.5,88,84,13.65,3.404,6.14,20,0,112.7,109.4,137,105.9,10.2,12.3,70,30,100,85,57,42,57.59,60.36,67.21,58.94,55.36,98.18,50.69,-9.452,F5
51.59,51.7,44.12,44.1,65.59,65.4,71.9,71.5,70.56,64.18,51.36,51.76,71.01,15.07,71.91,-15.97,60.2,58.36,3.22,1.374,47.43,4.462,0.7879,270.4,193.5,6.5,4.2,37.6,32.9,75.7,79.9,6.3,41.7,4.1,105.7,30.2,46.9,53,51,9.439,3.781,9.433,20,0,109.2,106.9,133,99.3,6.1,7.8,44.58,0,100,65,51,42,55,59.33,63.77,53.5,52.74,81.56,77.28,50.96,F5
53.6,53.6,49.94,50,62.97,62.5,66.29,65.6,65.11,59.75,53.53,53.77,37.26,13.2,60.26,-36.19,29.76,29.23,1.917,1.386,32.44,3.226,1.09,269.8,195.2,7.2,2.5,42.8,37.9,68.1,68.5,2.6,49.1,6.2,123.2,55.4,30.1,37,36,6.056,4.623,11.53,20,0,112.4,109.2,131.5,92,3,3.8,30,0,100,40,47,42,57,55.44,59.06,54.32,54.09,87.61,46.01,138.9,F5
57.81,57.5,49.45,49.3,74.11,74.1,81.48,80.8,78.79,69.42,56.73,57.86,82.45,30.09,104.9,-52.51,67.92,59.08,9.225,0.3862,55.18,4.328,0.8124,268.5,194.8,8.3,4.7,41,36.1,85.2,96.3,6.9,46.4,5.4,114,28.8,60.4,64,61,4.107,1.417,8.323,20,0,114.2,111.1,141.4,104.7,6.7,8.2,90,0,100,44.14,47.62,42,50,55.48,66.47,64.06,61.09,65.73,74.65,117.3,F5
56.14,56.5,49.94,49.8,65.27,65.1,70.59,70.3,69.21,65.2,55.91,56.31,59.57,15.43,44.88,-0.7424,50.69,48.82,3.267,1.394,41.29,4.316,0.8146,268.7,196.3,9,3.2,40.8,35.9,73.5,76.5,5.7,47.8,6.8,111.8,38.5,41.6,48,46,10.08,4.812,10.06,20,0,112.4,109.6,136,98.3,5,6.5,50,0,100,80,56,42,48,55.44,62.17,58,57.25,55.06,78.41,-23.58,F5
61.21,61.4,50.02,50,75.58,75.6,85.37,84.9,82.39,75.48,59.8,61.34,108.1,32.86,76.38,-1.185,90.16,78.75,12.45,1.043,70.94,4.469,0.7868,265.1,193.3,8.2,5.8,41.6,36.7,90.7,105.7,9,46.3,4.5,114,23.5,69.5,84,80,8.004,2.107,6.496,20,0,119.9,115.7,141.9,104.8,9.5,11.6,70,100,100,100,57,42,54.38,56.38,68.8,71.43,66.21,63.51,57.28,-8.211,F5
